pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
0.38496716654744	14	13636828	13637049	6	ensorlt00000030440	zgc:100829-201	protein_coding	196
0.3851473200315463	22	20788133	20788338	6	ensorlt00000022354	adi1-201	protein_coding	4545
0.38526898769778817	8	24856428	24856668	22	ensorlt00000029710		protein_coding	6861
0.3854488850272669	8	19211909	19212374	18	ensorlt00000017186	slc29a4-201	protein_coding	32006
0.3856191431725561	22	28119089	28119325	6	ensorlt00000046161		protein_coding	23197
0.38628433112654337	18	9556422	9556624	0				
0.3864541541774036	22	11022334	11022680	5	ensorlt00000018814	rnf144aa-202	protein_coding	-23138
0.3864747246151329	6	15906447	15906673	16	ensorlt00000043301	syt7a-202	protein_coding	22980
0.3865071122008641	7	349869	350151	6	ensorlt00000039138		protein_coding	24870
0.3870620478780089	23	6331270	6331470	11	ensorlt00000013347		protein_coding	-15093
0.3873126207418877	6	1659899	1660147	0				
0.3875669418304262	2	23005268	23005691	11	ensorlt00000007340	arhgef7b-201	protein_coding	39047
0.38761319494637503	1	36714907	36715109	11	ensorlt00000044572		protein_coding	6720
0.38761319494637503	12	26290209	26290598	6	ensorlt00000017428	man1b1a-202	protein_coding	7328
0.38761319494637503	13	3909304	3909541	11	ensorlt00000029747		protein_coding	-4476
0.38761319494637503	16	29136447	29136664	13	ensorlt00000042628	otud7b-201	protein_coding	-3079
0.3877459786017996	12	3819696	3819949	18	ensorlt00000003039	jmy-201	protein_coding	-13050
0.3877467090978845	17	10066518	10066827	13	ensorlt00000031864		protein_coding	0
0.3879254224738292	4	28275391	28275652	27	ensorlt00000029540	nit2-201	protein_coding	-662
0.3882225312813141	3	21610520	21610809	29	ensorlt00000010831		protein_coding	10190
0.3883180150118575	13	15457801	15458032	10	ensorlt00000009245	mlf1-201	protein_coding	-1116
0.38838048179969537	20	19689661	19689907	7	ensorlt00000013311	dnajb6b-201	protein_coding	-9493
0.3884742867454957	20	19159727	19159927	14	ensorlt00000035650	si:ch211-285f17.1-205	protein_coding	-3908
0.3884742867454957	20	19781975	19782311	4	ensorlt00000040636	ptprn2-202	protein_coding	43653
0.3884954969633136	12	24109239	24109531	11	ensorlt00000015482	stom-201	protein_coding	9714
0.3892956138630711	6	15186693	15186960	21	ensorlt00000032579	tjp1b-202	protein_coding	8053
0.3895814012741692	13	29264983	29265183	1	ensorlt00000036007	lhx1a-201	protein_coding	97990
0.3896075429183489	11	17327455	17327819	28	ensorlt00000041762	kdm1b-202	protein_coding	-1953
0.3899124155129517	6	391512	392247	6	ensorlt00000024121	arntl1a-201	protein_coding	18481
0.3900000794741814	23	2849850	2850179	5	ensorlt00000033062	ccdc3a-201	protein_coding	-56416
0.3901188880864296	13	9340541	9340799	0				
0.3901881235450142	21	12212233	12212572	28	ensorlt00000017155	gpr34b-201	protein_coding	857
0.39081634335236703	15	20270036	20270302	2	ensorlt00000007975	dkk1a-201	protein_coding	-18907
0.3911696204122825	11	287900	288280	13	ensorlt00000030843		protein_coding	-1211
0.3913577536524166	6	7924609	7924906	12	ensorlt00000001556	zgc:56106-201	protein_coding	-27948
0.3915435598179861	1	2353917	2354251	3	ensorlt00000030727	mgat5b-201	protein_coding	5776
0.3915435598179861	23	22448877	22449128	19	ensorlt00000021603		protein_coding	5160
0.3920011468278429	12	9990751	9991030	23	ensorlt00000007537	oacyl-202	protein_coding	-5527
0.3920076766928998	7	5512812	5513102	9	ensorlt00000031300		protein_coding	3166
0.392221163641845	9	13980475	13980680	27	ensorlt00000027188	cert1-204	protein_coding	271
0.3924531310796622	13	19493100	19493479	1	ensorlt00000038197		protein_coding	18380
0.3924921778592693	10	19547235	19547639	23	ensorlt00000008559	cltb-205	protein_coding	87
0.3924921778592693	3	37401576	37401794	12	ensorlt00000046813		protein_coding	10337
0.3934395069147381	24	20921465	20921669	0				
0.3934395069147381	16	23875049	23875276	1	ensorlt00000018436	pou3f1-201	protein_coding	-89314
0.3934395069147381	5	28692314	28692539	23	ensorlt00000034993	camk1b-201	protein_coding	-4428
0.39396423710740186	1	3163876	3164119	17	ensorlt00000031366	evpla-204	protein_coding	201
0.3940124678794532	21	21125429	21125694	7	ensorlt00000021163	kcnh7-201	protein_coding	20036
0.3940710084407189	16	4692771	4693066	15	ensorlt00000038943	usp45-202	protein_coding	-8297
0.39417879669411104	18	8676178	8676558	2	ensorlt00000005300	caap1-201	protein_coding	-32673
0.3942063796185585	9	27413962	27414251	2	ensorlt00000046323		protein_coding	-21033
0.3943916878260182	1	8689896	8690199	15	ensorlt00000042076	mdh1-201	protein_coding	8716
0.3943916878260182	13	936250	936465	13	ensorlt00000000452	triap1-201	protein_coding	8222
0.3946020219907137	3	37865196	37865586	16	ensorlt00000035720		protein_coding	-9290
0.3946020219907137	2	16394043	16394406	23	ensorlt00000004426	oxgr1a.2-201	protein_coding	1155
0.3946020219907137	10	12964476	12964682	1	ensorlt00000034947	si:ch211-220e11.3-202	protein_coding	-84065
0.3946020219907137	10	2588711	2588957	1	ensorlt00000043084		protein_coding	-53026
0.3946710637599645	1	6432384	6432621	0				
0.3947771432699783	1	35524710	35525371	16	ensorlt00000030681	rgl3a-202	protein_coding	-20
0.3947771432699783	7	2837525	2837787	2	ensorlt00000036171		protein_coding	-35230
0.3948839912726095	19	1124497	1124811	17	ensorlt00000025297		protein_coding	24559
0.3953345702503527	4	18334071	18334457	14	ensorlt00000039703	mccc1-202	protein_coding	-9548
0.39559926563997705	15	9449997	9450250	6	ensorlt00000034309	rasgrp3-201	protein_coding	-5723
0.3960902496940389	16	10362815	10363153	15	ensorlt00000005915	mrs2-201	protein_coding	8101
0.3969187743704186	11	24802463	24802798	4	ensorlt00000016857	khdrbs3-202	protein_coding	8388
0.3969187743704186	8	11875342	11875702	8	ensorlt00000011079	prkcab-201	protein_coding	26969
0.3970414583694592	16	19879617	19879817	37	ensorlt00000031158	sbk3-201	protein_coding	-255
0.3970749908583096	20	4239399	4239653	11	ensorlt00000004322		protein_coding	8107
0.39721059725862196	7	4790218	4790754	25	ensorlt00000030695	cfap126-201	protein_coding	4497
0.39748019506505416	23	1219458	1220039	5	ensorlt00000035737	etnk1-201	protein_coding	-41877
0.3977091383161197	10	27153748	27153953	10	ensorlt00000013262	pou3f4-201	protein_coding	33450
0.3977091383161197	3	29795737	29795999	3	ensorlt00000044862	tox3-201	protein_coding	51921
0.3980852278829323	14	10266300	10266531	24	ensorlt00000027832	smad9-202	protein_coding	-800
0.3984916493092268	3	28119658	28119865	9	ensorlt00000039889	shf-201	protein_coding	8618
0.3987189506531047	6	24016541	24016849	14	ensorlt00000015775	ca5a-201	protein_coding	-1958
0.3990962342180767	11	4160222	4160437	3	ensorlt00000029948		protein_coding	-66928
0.3993605519905739	6	32148526	32148838	20	ensorlt00000027453	rassf7a-201	protein_coding	0
0.3993861406885085	24	20362807	20363008	6	ensorlt00000045284	ankrd6b-201	protein_coding	-7892
0.39983446567976144	8	3509620	3509822	15	ensorlt00000044030		protein_coding	13763
0.3998657213649994	11	15246178	15246483	8	ensorlt00000027195		protein_coding	0
0.4003019701065105	23	22888646	22888855	16	ensorlt00000044338		protein_coding	5274
0.4003019701065105	9	6815923	6816123	15	ensorlt00000003977	rasgrf2b-202	protein_coding	-2840
0.4003019701065105	21	23130067	23130354	7	ensorlt00000029586	mbnl2-204	protein_coding	4759
0.4003019701065105	5	27438230	27438562	9	ensorlt00000019311	rbms2a-202	protein_coding	7933
0.4011171545092168	14	26813628	26813861	3	ensorlt00000018640	gria4b-201	protein_coding	-26666
0.4012780048281911	5	29136696	29136900	6	ensorlt00000020110	cpne5b-202	protein_coding	-5656
0.4019768735572669	23	17702719	17703078	27	ensorlt00000019827	tigarb-201	protein_coding	-3404
0.4028938131168345	16	2899173	2899468	1	ensorlt00000025657		protein_coding	-2414
0.4030946920029976	19	21652190	21652536	6	ensorlt00000045778		protein_coding	16668
0.4034396428880106	15	11506541	11506917	1	ensorlt00000002998	meis1b-201	protein_coding	45275
0.4036400883515091	5	22890527	22890809	2	ensorlt00000014266	cntn4-202	protein_coding	20422
0.4048004524183431	3	17600121	17600334	8	ensorlt00000007084	cdh15-201	protein_coding	28899
0.4048093005885951	17	30968957	30969241	16	ensorlt00000033541		protein_coding	-1425
0.40528180982783	21	23396492	23396724	11	ensorlt00000022226	sox21-201	protein_coding	3939
0.4057334198562134	12	16193989	16194277	14	ensorlt00000013383	bcr-201	protein_coding	38884
0.4057519151083102	1	1856957	1857267	21	ensorlt00000043526		protein_coding	5281
0.4057519151083102	12	980550	980755	20	ensorlt00000000335	npy8ar-201	protein_coding	135
0.4057759262041529	5	2009490	2010203	17	ensorlt00000039913		protein_coding	-25418
0.4062621285156604	13	4198376	4198598	15	ensorlt00000002003	si:dkey-31m14.7-202	protein_coding	8274
0.4062621285156604	9	31999044	31999316	5	ensorlt00000022209	man1b1b-201	protein_coding	-46344
0.40664078225732136	17	6302001	6302263	14	ensorlt00000038354	agla-202	protein_coding	-1114
0.4069952085373463	24	2024157	2024533	21	ensorlt00000011909	evlb-202	protein_coding	3209
0.4069952085373463	11	25726225	25726490	20	ensorlt00000042717		protein_coding	36
0.4070644006068428	22	23893463	23893735	4	ensorlt00000032878		protein_coding	-3875
0.4070995385961961	20	1219685	1220015	8	ensorlt00000040146	c1ql3a-201	protein_coding	-8772
0.4077717925405492	10	26647917	26648146	22	ensorlt00000026688		snorna	-8421
0.4077717925405492	15	17022218	17022433	9	ensorlt00000038087	map3k21-201	protein_coding	2093
0.4080165300965373	7	21422747	21423244	24	ensorlt00000018306	snpha-201	protein_coding	1722
0.4080565647992295	14	10735000	10735219	2	ensorlt00000005369	si:dkey-5g14.1-201	protein_coding	8586
0.4083328811541936	4	20426458	20426676	5	ensorlt00000015443	rgs16-201	protein_coding	-8504
0.4083328811541936	4	3218457	3218688	34	ensorlt00000042731	cts12-208	protein_coding	1321
0.4083521429362481	18	480740	480986	16	ensorlt00000033284		protein_coding	6841
0.4083521429362481	4	16145460	16145678	8	ensorlt00000012872	pgm1-201	protein_coding	-426
0.4083521429362481	23	11045179	11045466	6	ensorlt00000015594		protein_coding	13620
0.4085112631271965	7	6278948	6279248	11	ensorlt00000003401	tmem115-201	protein_coding	5494
0.4090819233076515	23	16240581	16240862	9	ensorlt00000032410		protein_coding	42971
0.40932290516234615	8	19132270	19132535	16	ensorlt00000017139	fscn1a-201	protein_coding	9509
0.40932290516234615	15	7757175	7757489	4	ensorlt00000039499	vrk2-202	protein_coding	-2554
0.40937612166776777	15	23734431	23734687	23	ensorlt00000030802		protein_coding	-2817
0.4094967059071836	10	15406112	15406517	16	ensorlt00000027798	fgf18a-201	protein_coding	-6345
0.409863203556006	4	30002843	30003151	14	ensorlt00000021069	s1pr3a-201	protein_coding	1463
0.4099269570804953	8	15298177	15298377	23	ensorlt00000015272		protein_coding	2923
0.4103684155966511	12	30020299	30020782	12	ensorlt00000023475	june-201	protein_coding	-9977
0.41100825525109935	3	29542761	29542969	4	ensorlt00000017220	fto-201	protein_coding	-8583
0.41100825525109935	3	4621765	4622069	15	ensorlt00000028760		protein_coding	28999
0.41100825525109935	23	6307821	6308089	9	ensorlt00000013347		protein_coding	8088
0.4117027451631435	12	24188528	24188826	5	ensorlt00000028579		protein_coding	16462
0.4117086327303485	22	12863742	12864115	19	ensorlt00000045530	tmem260-204	protein_coding	-14073
0.4117836389402438	8	24104867	24105185	8	ensorlt00000021303	eve1-201	protein_coding	8458
0.4120660177224859	22	25785525	25785821	6	ensorlt00000028124	emx1-201	protein_coding	21366
0.4121648777580152	8	4251225	4251486	17	ensorlt00000003133	ndufa4-202	protein_coding	-50838
0.4123024197559078	23	631568	632470	7	ensorlt00000010832	abcd2-201	protein_coding	7477
0.4124253457323864	21	9667691	9668024	11	ensorlt00000014917	kpna3-201	protein_coding	-7534
0.4128292820741477	10	29232148	29232369	5	ensorlt00000014380	slc25a48-201	protein_coding	46098
0.4131396026598723	18	9329249	9329464	12	ensorlt00000005373	mpdz-201	protein_coding	-16503
0.4133609249737022	22	4668848	4669773	13	ensorlt00000013957	mta1-202	protein_coding	19677
0.4136132625148756	23	204059	204324	4	ensorlt00000033056		protein_coding	-38533
0.4136132625148756	13	18743765	18743970	20	ensorlt00000011877	alp3-201	protein_coding	18028
0.41365670987269937	15	2095361	2095673	2	ensorlt00000000668	inpp5a-201	protein_coding	-50946
0.4140246983302083	7	33591143	33591647	12	ensorlt00000034760		protein_coding	3608
0.41408241651362176	8	3882576	3882917	31	ensorlt00000044648		protein_coding	-5789
0.4149066911818946	3	1405170	1406082	17	ensorlt00000041786		protein_coding	3560
0.41570490975269137	7	19396764	19397078	19	ensorlt00000016158		protein_coding	-11648
0.41570490975269137	14	25422861	25423256	1	ensorlt00000018348	zbtb16-201	protein_coding	46269
0.4159372241745271	18	4979958	4980194	9	ensorlt00000026556	5s_rrna-201	rrna	350
0.4159372241745271	18	29627867	29628371	9	ensorlt00000026991	h2afz-201	protein_coding	-2985
0.4159634023907829	2	13542569	13542918	4	ensorlt00000045507	prox1b-201	protein_coding	65496
0.41597114383046	21	28199629	28199831	8	ensorlt00000043568		protein_coding	1253
0.41597114383046	12	2462639	2463049	20	ensorlt00000001813	zmiz2-201	protein_coding	-11154
0.4160904723520093	9	32500117	32500320	4	ensorlt00000022268	antxr2a-201	protein_coding	-6329
0.4160904723520093	21	10558487	10558734	4	ensorlt00000015722	st6gal2-201	protein_coding	8092
0.4162385159110743	3	3965823	3966230	15	ensorlt00000000119		protein_coding	-652
0.4162385159110743	18	1482171	1482461	20	ensorlt00000003208	trim2b-201	protein_coding	2339
0.41640438829295146	18	465512	465712	15	ensorlt00000002715	olgc8-201	protein_coding	326
0.41640438829295146	1	32835771	32836042	10	ensorlt00000030275	vwa11-201	protein_coding	4751
0.41658734766029976	11	6369790	6370300	8	ensorlt00000036463		protein_coding	-22448
0.41668251031792175	22	15834730	15835130	5	ensorlt00000022821		protein_coding	17668
0.4174724801862253	9	17560347	17560724	9	ensorlt00000014836		protein_coding	-33960
0.4186763850962569	2	16493053	16493331	16	ensorlt00000030699	abcc4-201	protein_coding	-3205
0.4188965066967717	20	17123154	17123449	13	ensorlt00000010765	pde7a-201	protein_coding	-1131
0.4189182751726957	14	5757625	5757829	10	ensorlt00000040523	stk10-201	protein_coding	-13811
0.41905782762093896	13	27271041	27271258	4	ensorlt00000044624	igsf11-201	protein_coding	55600
0.4192521417764949	8	4033925	4034178	29	ensorlt00000039244	hsd3b7-202	protein_coding	964
0.4192521417764949	19	19384032	19384356	13	ensorlt00000024817	chad-201	protein_coding	0
0.4193580974316744	10	2435508	2435713	5	ensorlt00000036219		protein_coding	8369
0.4196043450490696	13	6820287	6820619	9	ensorlt00000045146	tenm4-201	protein_coding	9166
0.4196886936547188	12	28732315	28732791	3	ensorlt00000037358	tcf4-202	protein_coding	-29521
0.4197755762465825	7	1303173	1303403	4	ensorlt00000000649	agrn-201	protein_coding	12692
0.42076597788198977	12	875707	876353	12	ensorlt00000043367	atp6v1b2-201	protein_coding	52526
0.420918975550274	12	4681136	4681379	1	ensorlt00000003610	unc5da-203	protein_coding	38105
0.4210771099850339	15	8996682	8996915	7	ensorlt00000032043	smap1-201	protein_coding	-15579
0.4210877675101271	18	9271272	9271527	10	ensorlt00000026987	adgrl3-201	protein_coding	-26439
0.4210877675101271	13	30036591	30036904	10	ensorlt00000040927	brip1-201	protein_coding	31813
0.42128877441233903	17	31439559	31440031	16	ensorlt00000004586	rheb-201	protein_coding	-5455
0.421525504441796	15	14468331	14468662	3	ensorlt00000004477	htr7a-201	protein_coding	-26936
0.4216496415754891	5	16264125	16264528	8	ensorlt00000010093	slc25a26-202	protein_coding	7279
0.4218277430798141	8	1625850	1626489	4	ensorlt00000034228		protein_coding	-26269
0.4220130872139255	4	23488528	23488778	6	ensorlt00000016879	mettl11b-201	protein_coding	-24134
0.4221029790794777	3	11803089	11803297	7	ensorlt00000028536		protein_coding	29040
0.4224516442540092	1	10983447	10983833	14	ensorlt00000005316	zgc:101679-202	protein_coding	-4375
0.42262466727355386	21	17228917	17229121	11	ensorlt00000019518		protein_coding	19
0.4227941223914271	18	14044057	14044517	18	ensorlt00000007572	msantd1-201	protein_coding	9240
0.4227941223914271	7	1687695	1687964	14	ensorlt00000000993	prex1-202	protein_coding	-9338
0.4232215325986781	11	33563	33805	9	ensorlt00000023948		protein_coding	-2069
0.4232484275835131	8	3577637	3577898	12	ensorlt00000002369	lrrc4ba-201	protein_coding	-16399
0.4232484275835131	7	14655445	14655710	23	ensorlt00000032637	si:ch211-117c9.1-201	protein_coding	-12084
0.4241357987073733	3	14858439	14858703	13	ensorlt00000005570		protein_coding	6618
0.4241357987073733	18	22016920	22017294	22	ensorlt00000047000	leap2-202	protein_coding	12387
0.4244005664880828	21	8597593	8597803	10	ensorlt00000042380		protein_coding	7193
0.4249358114463415	18	27326220	27326614	6	ensorlt00000013973	si:cabz01078036.1-201	protein_coding	-65907
0.4249358114463415	5	31355319	31355631	5	ensorlt00000038378	ephb2b-202	protein_coding	0
0.4250217458927869	6	28254877	28255134	7	ensorlt00000041350	ccnd2a-201	protein_coding	3855
0.4250486538528657	4	1817753	1817954	17	ensorlt00000032723	ect2-201	protein_coding	18615
0.4251742718717465	10	16267303	16267576	14	ensorlt00000006026	pdgfrb-201	protein_coding	746
0.42518771253834975	22	17873502	17873791	9	ensorlt00000036664		protein_coding	103
0.4252912236899554	20	8068979	8069255	3	ensorlt00000005792	armc4-201	protein_coding	63387
0.4254250748989225	13	2424111	2424343	31	ensorlt00000031277	sb:cb81-201	protein_coding	-8782
0.42557931867106574	16	24997788	24998170	16	ensorlt00000044626		protein_coding	-8601
0.4257655306166896	12	8033397	8033658	14	ensorlt00000038708	rapgef1b-209	protein_coding	21265
0.4258724894736122	7	26537208	26537604	3	ensorlt00000027919		protein_coding	22439
0.4260625140955099	9	20217058	20217445	10	ensorlt00000029522	stx2b-201	protein_coding	28562
0.42623109882291255	5	2514927	2515187	19	ensorlt00000033032	wdr77-201	protein_coding	13644
